0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.7034080089207251,-0.8007014710336301,-0.272470270230467,-0.5274709769528708,-0.08439095945986701,-0.1285951545281567,0.1457246299723766,0.11398328555186958,0.03434579517520645,-0.1066479535158497,-0.21947113387717693,0.05726039155007699,-0.14419283487864382,0.018642782196988637,0.07979973666394255,0.0023307544208789883,-0.1610768064706029,-0.009241252580875796,70,20
-0.7202277953121258,-0.7990856446418091,-0.09658220815237205,-0.5150718586323049,-0.07976191637352974,-0.12767691677076964,0.1576304974277996,0.10369897425676465,0.046460215522427,-0.09698297052625207,-0.21896317893582048,0.06639081377124292,-0.1462213731701863,0.008373254281805527,0.07984951457030379,-0.006127754337172074,-0.15865077899725766,0.004279572591860621,40,10
-0.7188402533121594,-0.8047926220596843,-0.028929066706323676,-0.502098215623974,-0.06853778896123691,-0.12454205771217602,0.16869587792768972,0.08469430103404946,0.0591657512969502,-0.10066013485345199,-0.2065917995460702,0.07531494483726511,-0.127228573642121,0.00022542851133827246,0.088140050669802,-0.016928215321835735,-0.15725456455144934,0.01657581223733833,40,0
-0.7211926429009928,-0.8144601620031692,-0.4808919787846546,-0.47413743553905446,-0.07154294003551272,-0.12565726890422962,0.17539765347726324,0.07189962855415818,0.06101868006671597,-0.08922048223307633,-0.19887772246903374,0.07297548469591177,-0.10764341828023734,0.001809906620934817,0.09412022606011848,-0.021591249136481954,-0.15222027771943342,0.01857888956805795,30,0
-0.7560890482530016,-0.7979349339332003,0.011653896777299774,-0.4758724244110733,-0.07598753273647435,-0.12331400596133806,0.18203088993737065,0.06357453410101555,0.06768901551625495,-0.07694227622331248,-0.1826886746685214,0.06857081349087875,-0.10498300092609038,0.008335406280830602,0.10847007452019644,-0.02276405841027079,-0.1506656454065012,0.014343148580035188,50,0
-0.7379375011144316,-0.8105062849791147,-0.6309373853504326,-0.4667227799822091,-0.06682167164972606,-0.12182518375408889,0.18680315545408954,0.04909794613519367,0.052297200553783015,-0.07131536437680132,-0.18578805901366663,0.06804456282175629,-0.09807803302389544,0.01157654203360201,0.11958438977969728,-0.022709831469815717,-0.14697472442965656,0.01926343641193147,50,0
-0.7647688170952956,-0.807890357283376,-0.3457440074787398,-0.4874888455478545,-0.06487141328206544,-0.11660829547594963,0.1862653939822887,0.04139284383308922,0.044580925965787506,-0.06616506693175225,-0.19022718309284967,0.07277059566980085,-0.09047987104239999,0.013776853564597447,0.11875049874772106,-0.02356606158359184,-0.14502323740076187,0.020385075421262364,60,0
-0.7701929434744319,-0.8176244946504652,-0.4381071490042782,-0.4950095290538719,-0.05925456706994901,-0.11296249387221959,0.18595636569415422,0.035611019527149054,0.0316337963944688,-0.05817603958349781,-0.19049485927755078,0.06966422824143303,-0.09033862461755368,0.015343445209926759,0.11236926604659317,-0.026468538087239656,-0.14256028879190186,0.026769474963528005,50,0
-0.7784127089825624,-0.820564783174373,-0.3364250556214572,-0.5054261196691209,-0.060680194056470245,-0.10638685429568964,0.17977596185645925,0.030908941425745684,0.019002244306971755,-0.051194463823249485,-0.189498020894833,0.06739989097812565,-0.08528627672512781,0.01802328986943664,0.10748464120991341,-0.036890140419205686,-0.1392112009606503,0.029295156359087755,60,0
-0.826244651427199,-0.8028682868894137,0.525214269537781,-0.5396663634713145,-0.061988087125794164,-0.09730159161032632,0.17072723923280045,0.03299174756154174,0.012803010925679191,-0.05006872165171238,-0.19294048265816366,0.06607258049430778,-0.08609358350749374,0.021156941998053336,0.10660508229702428,-0.042263093529919575,-0.14163030759068795,0.034209739485584,60,0
-0.8038536141070721,-0.8205455991841752,-0.10908529504032957,-0.5236710289223335,-0.04981041757095525,-0.08930771773773588,0.16778119536484887,0.021070734255878056,-0.0015899215286427537,-0.05013726519941654,-0.1889812760856905,0.06756927795156711,-0.0826504068783459,0.02649556765324933,0.1038850690982053,-0.04476221837813552,-0.1465851990300351,0.03772380584899675,60,0
-0.8367906176163782,-0.805904822111032,0.3620234229881319,-0.5320320401535708,-0.054079102506161505,-0.09205292691581624,0.17488836258398763,0.021570718678275654,0.006141557789935025,-0.0475328560765082,-0.18789929438098574,0.06314977474536107,-0.08177564845773323,0.02121641181756183,0.09535861902398922,-0.03999081015033,-0.1301069335274544,0.03320238282568341,50,0
-0.8564862605031116,-0.7970116226663593,0.5035223878617431,-0.5345512404141194,-0.06564097938457357,-0.09978824170416802,0.1789177888917371,0.027831189333988444,0.009838340810188553,-0.04895825070112228,-0.18561276728465007,0.05161580318369113,-0.071511935352555,0.02372402123149173,0.09834592075976918,-0.02783633181685401,-0.11826401034376446,0.036506282056842095,50,0
-0.8294647123130109,-0.8058197320426959,-0.156924075480832,-0.5070905488537919,-0.06562107900309956,-0.10717073016084055,0.18476832635692728,0.028787822635298565,0.012900348645527788,-0.048336511882741066,-0.1774133432842911,0.045871659837245976,-0.06710521932124193,0.027253631810107034,0.09276939113137385,-0.02304543096869016,-0.11461112893400721,0.035118034867929714,50,0
-0.8090328901506656,-0.8125205383659561,-0.6502873211914079,-0.4830826731370148,-0.06695241187004564,-0.11481110486996046,0.19040005260222687,0.0320474912245509,0.015092171877868455,-0.050430085682918326,-0.17328121333486868,0.03923104369325017,-0.0659695490603124,0.02885177924927789,0.08689760161690735,-0.017797500014571307,-0.11346960872699753,0.03250813570670508,50,0
-0.8423597480887055,-0.79527608672705,-0.267365635333873,-0.49438111873671564,-0.07731979774888392,-0.12166364181790869,0.19162503535161454,0.04247595535543282,0.02256026165107228,-0.06251632964645966,-0.1629764466042724,0.03177769397582101,-0.06375308891162272,0.017226453631907848,0.0839729552222041,-0.01797851804564297,-0.11726924283736655,0.037455262581668515,50,0
-0.8762714929528009,-0.776753697736717,0.28069041441672016,-0.5074587499124618,-0.08204791620493518,-0.12391715867580724,0.195827070724597,0.0440892176461226,0.033303106069210664,-0.06359376098906405,-0.1579420624999085,0.025463081760254365,-0.055853506054987914,0.019307052025688255,0.0786631465969121,-0.015865709728497986,-0.10772957497823764,0.03913326768387163,60,0
-0.853634638580949,-0.7851352824745612,-0.2650006606767276,-0.4991471851754029,-0.07311452257676265,-0.15042772259607484,0.17230593647155273,0.026140521002250144,0.01897473692429819,-0.06302199854445024,-0.15632200292155737,0.03101198872066077,-0.061560885499263605,0.020862638249419432,0.07489499166951664,-0.008971712475152724,-0.0990337620288451,0.03632744142265417,60,0
-0.8775851225476458,-0.7720918715447647,0.1480810050054583,-0.5234973988721524,-0.07742978894302016,-0.17488471647419013,0.14243888578279665,0.01564158239423768,0.007651189020644274,-0.06456018473069425,-0.15872127277642903,0.035456348512527824,-0.055918254181746084,0.025338997753946112,0.0744901154363855,0.00627570396263204,-0.09212115570169213,0.03146334864173727,40,0
-0.8922775136459722,-0.7571896341725003,0.4445714517983404,-0.5447657851395751,-0.07704880483886864,-0.19955286099854097,0.11499711137834662,0.003368559674512362,4.2308606073853534e-05,-0.06419176020096766,-0.15747370135446076,0.03872896823888588,-0.06111528793859917,0.029939321494541957,0.07282870704021625,0.011362221115234508,-0.08296106698519329,0.0400141664441171,30,0
-0.9026138785989792,-0.7478485952824142,0.4655832452545587,-0.5602781857234894,-0.0773575176574024,-0.22806003187056412,0.09176749896434737,-0.009112000233424818,-0.008601385779449525,-0.058002603334236125,-0.15848029336645073,0.0457642430247426,-0.07217200032321251,0.033478769397664636,0.06428176710769297,0.014089605371030992,-0.07461381186463818,0.033153391182259885,30,20
-0.8680537350378622,-0.7662754659248561,-0.190741722668348,-0.5496942704963481,-0.06782098990706553,-0.25820690987027356,0.06622861577970716,-0.017958402073048767,-0.026456767429863016,-0.059439352602900224,-0.14991582194008735,0.039819882802156474,-0.08451795374276286,0.04420940003540799,0.06096763640972113,0.02701744275689197,-0.07737320843781273,0.0401708932955617,30,10
-0.8556429247279466,-0.7790431710046061,-0.2053749533602284,-0.5598428153170897,-0.0568449421301731,-0.28457300458097623,0.035106567749859416,-0.021657442417499177,-0.043672711816768565,-0.06797128262041012,-0.1368284284192813,0.024093352629810907,-0.09511168148286785,0.04212565752443788,0.061888404670174285,0.02628309020618196,-0.06952479355932545,0.047492083446726556,40,0
-0.8842619413359839,-0.7890937599965985,0.5227051607767951,-0.5858635824082329,-0.06214482552974592,-0.2611447207823875,0.05115707145334925,0.01548578542725767,-0.03732785431701302,-0.08357475146401883,-0.11825251085795054,-0.010118294580376793,-0.09413279328367424,0.03889587956793409,0.04594170003150874,0.022352027923465714,-0.06282534604543469,0.04622946906805393,50,10
-0.8618184444082289,-0.8215173224094148,0.16866477623010814,-0.576615539232666,-0.05986855918401827,-0.24248901173732001,0.07335252995957119,0.04585424854577515,-0.03454242859140225,-0.09605258346081753,-0.10124115235027667,-0.0369042310888904,-0.0930060428694136,0.04122555876661781,0.030887992791876206,0.023829906785563407,-0.06236123182410741,0.04226070509543892,50,0
-0.8665070963716043,-0.8389362601497808,0.3057914393000256,-0.5790999269838242,-0.06882305258934983,-0.22185971991552592,0.08630495233018073,0.08685557565285229,-0.0309615397096944,-0.1100591890867577,-0.0957375909001279,-0.06254160949677766,-0.0903297410175058,0.0347263278108638,0.017793761814285356,0.021197371858369642,-0.05633478502110053,0.03582023756925926,50,0
-0.8477030378585283,-0.8642451438276508,0.11469284333613823,-0.5746824295710804,-0.07465683903634857,-0.20637436335561013,0.11050899219319082,0.11579548813808893,-0.02467651419391814,-0.12511348353503093,-0.09906887967447336,-0.07493124257829342,-0.07710075274678868,0.026355210004060464,0.005039296082809824,0.009461434498285582,-0.05187478469612981,0.024752098551088356,40,0
-0.8616072333807143,-0.8699062023203346,0.5355440841570497,-0.5942955520392903,-0.08169584939041304,-0.19062760907446016,0.13107335414558344,0.1542445698623581,-0.01343807236490374,-0.13449529087654996,-0.0990670792266021,-0.0969827138322936,-0.07178438682469337,0.025714628692718827,-0.003056997893237078,-0.0005353988509448279,-0.05035120227673564,0.02246049550476865,50,0
-0.8434393465301708,-1.035539460043096,0.16218852013575333,-0.3954244845168631,-0.08373139558997485,-0.4953436628588982,-0.18717693838955105,0.39821499848763314,-0.08193376455174736,0.01033198711879195,-0.03422653032261297,-0.10790131228460545,0.05752105298599509,0.20703110710190856,0.057616688265184964,-0.12336136293340906,0.08808980972141751,-0.028893315593305484,40,0
-0.8457959336337174,-1.0081864902354203,-0.17948169766854122,-0.37005631889004176,-0.09390503165109117,-0.5530708443607395,-0.2081812414624369,0.35118830508659243,-0.09047801310053849,-0.008816142604026692,-0.023012590065349302,-0.10405903942881639,0.04683151812420016,0.1973275688067335,0.048790276806262536,-0.11928930070413689,0.07797183974218566,-0.023555454128552047,40,0
-0.8757545693284059,-0.9674675538501735,0.24230219696377456,-0.3842943640194901,-0.11417257535621425,-0.5378840839775925,-0.17210001675367625,0.3491845629669259,-0.0783517326000259,-0.016931642293324722,-0.03590267781866209,-0.09390558943594172,0.05834763712953123,0.19204281431834613,0.04788234396219425,-0.12103393575833458,0.07593427651563743,-0.02798079564773021,30,0
-0.880992432159776,-0.9410714638084465,0.24111789437806916,-0.3840377822484001,-0.12379541390431335,-0.5211152439335539,-0.13521636332578657,0.3445015083380927,-0.07088268710108202,-0.033646318188796126,-0.032601694225616304,-0.09661433416629071,0.05874054262958237,0.1914935452516461,0.04575696914801593,-0.11930733723013703,0.06910705749109354,-0.019734032615984515,180,20
-0.8811779918592192,-0.9128563910114754,0.050083994381951734,-0.3732791934568408,-0.14237217261380988,-0.501232370643969,-0.1015480781076056,0.33759761774549435,-0.0629778747936679,-0.04091558689449607,-0.02853976620779369,-0.0919791604899228,0.059009068594825916,0.20334266364383796,0.042742677291267774,-0.11792385507216945,0.07065354711149337,-0.020461769008199543,350,30
-0.8685421125640084,-0.898730313070906,-0.12699977660054437,-0.3604743779135332,-0.1480940501144514,-0.49376984370947175,-0.06233586316597382,0.3498751146664081,-0.055191127352173595,-0.029529999061902786,-0.054888256126479684,-0.08364847095331902,0.04571299738432436,0.19516689059969475,0.04854443259396531,-0.11199693607990058,0.07076650812263487,-0.03494101919080697,350,20
-0.8574998248642337,-0.8957808192551705,-0.09383709479046826,-0.34901594008065767,-0.13367127141131624,-0.48072109148073744,-0.037291128223981396,0.3835243638196531,-0.029709147702530355,-0.004028210876956205,-0.08290447137706103,-0.06326574461738199,0.025984300741904547,0.18203001717174944,0.05178091436847444,-0.10547739713395934,0.0749157965880263,-0.04485234618304109,300,30
-0.8306536499028256,-0.8883993543374182,-0.2998577672795859,-0.33199718746954116,-0.12795086300424527,-0.46668033475529314,-0.0011201711514516146,0.39221828738943265,-0.015666314123747888,0.0004284620373739253,-0.09973912355674432,-0.050687969034319776,0.015724335682989192,0.17542126827511553,0.055191054690448806,-0.10020154026934765,0.07286033699480368,-0.05201292438442947,400,20
-0.8196587359736824,-0.8773047628028084,0.08519827223858457,-0.3456273153038061,-0.12064663962775328,-0.44191948561657873,0.03606254790310461,0.4033104979900367,-0.020202244366960373,0.0008844393113888897,-0.14111472229273975,-0.029541429672711655,-0.013801829516718767,0.14823621098389506,0.060501068312243944,-0.10002220928699455,0.06254992070516405,-0.05246264381259952,390,30
-0.820019439445331,-0.872582967112901,0.5548456088431851,-0.3734593878959442,-0.11408908795549402,-0.4221697521505438,0.0820185339945287,0.4065789719095964,-0.03129994487606078,-0.004576064632298789,-0.16160270683604405,-0.026529786692973237,-0.03223629825442335,0.13469725275181013,0.057612369334723336,-0.07441722430705754,0.015820458748960087,-0.039122785238011805,290,30
-0.7533943460281696,-0.8908851022369606,-0.5293945175666193,-0.3459079600163065,-0.09362501277889283,-0.4026289540978501,0.11683563278050356,0.4217315000092786,-0.05004003492767807,0.0031567307086413808,-0.1801487300852031,-0.029575869973404122,-0.05679854121142597,0.11216619594729609,0.07056587718364202,-0.054355126573069325,-0.020772439970748128,-0.03158089082922249,60,30
-0.7683858752555404,-0.873978557940274,-0.1449226479000419,-0.3681659685318023,-0.08988595501616477,-0.3705796135493289,0.1507776344073168,0.4245943328443229,-0.05465476434942739,0.015649326311835885,-0.1894668193918861,-0.023773994643112632,-0.07914040805479763,0.10393532343087682,0.06229864111801412,-0.05226148329053908,-0.03163341778991589,-0.0205355177750238,70,20
-0.7605982362782108,-0.8727524788839658,-0.43416163721486223,-0.37405703162597564,-0.08711254373324413,-0.33665286189222055,0.17751042815992338,0.42064826514718745,-0.06824791987185919,0.011375697645574459,-0.1860799018192325,-0.023851196303675794,-0.07094610988989163,0.09061717450318497,0.05617255393012774,-0.058511127445137284,-0.03533923209613368,-0.0191966431563214,110,30
-0.7812648814337413,-0.8613436243639341,-0.1271401240415172,-0.3984014458667131,-0.0884753932418807,-0.2984079938233899,0.19426904655496324,0.4276739575799114,-0.09488304866138295,0.0006367263457219554,-0.17213051149527656,-0.05691802222878432,-0.06714766663563498,0.07567268267251666,0.06562218225960373,-0.08185757165223752,-0.02012240006572164,-0.031185637781761387,90,20
-0.7666614048721236,-0.8661400518186345,-0.5458543552118765,-0.39703613969381935,-0.07351789184113822,-0.3338448698677974,0.17236879056784754,0.42336060569734,-0.10836590484221087,-0.02716284824631851,-0.16597160332470995,-0.07456778431422968,-0.062234476839374664,0.05697045212076126,0.07840188312904756,-0.0873906353344546,0.0008801221176975194,-0.05315461698533545,60,20
-0.7841383002028993,-0.8441711024898831,-0.08386386875807476,-0.423707024800549,-0.0670426510425744,-0.36842757114587205,0.15382856144282964,0.4158464938017211,-0.09786218792915727,-0.04599810156092141,-0.1739724918508158,-0.05569797999457957,-0.0527892061009812,0.04498903038920025,0.07603614173710169,-0.08650932964303498,0.005063450595783223,-0.05693083226322982,70,20
-0.6896079698887712,-0.1931185250032571,-0.49762185750663795,-0.6343465138349569,-0.16144965640758305,-0.28772227070854156,0.16691834721810692,0.38574878570528537,-0.012709466167814905,-0.1267556974896872,-0.12960698345513252,-0.031184865757726624,0.021439819155481894,0.18939689958175385,-0.008983143636276543,-0.039465930879293794,-0.07086423128359315,0.004952954645398186,30,0
-0.6957083396757107,-0.15544218459729323,-0.07906358191111616,-0.6305276296045141,-0.1562835769243603,-0.2872095222140928,0.17254026197005082,0.38627924192882995,0.017589208044398598,-0.14156234563908632,-0.12050207332604479,-0.029960022187662413,0.01949064617436816,0.18928158050287353,-0.016589911344959046,-0.0331224852455076,-0.07060610620493647,0.0005261419411322401,30,0
-0.6970849637872739,-0.11479412457607659,0.3358351839702485,-0.6294370930519474,-0.1454086143831214,-0.29025437853235797,0.17857012745930503,0.39035819452450804,0.04470594485254355,-0.15111205703480615,-0.11720919430222215,-0.04032683605384644,0.025092742025293078,0.18247147851361006,-0.01787878163120041,-0.034953368493844374,-0.06779033743592439,0.0023991653277730695,30,0
-0.634351814864863,-0.10710730341983771,-0.7130622211029136,-0.5733256650393428,-0.1313120433917992,-0.29410228034544544,0.18642449782915757,0.3908565607708992,0.05972804971255865,-0.1647006643500828,-0.10424032932476299,-0.04886442775213649,0.012543295669556935,0.1808870995525753,-0.005871567816469088,-0.024530326597115924,-0.06320799013427217,-0.0002117698624693968,40,0
-0.6523807095780979,-0.05778199220768229,-0.007053904576184688,-0.5778615128462279,-0.12300941791648183,-0.29386232280115526,0.19324942310693297,0.39496846145781295,0.0858292082570992,-0.16858208442737155,-0.09752519406519783,-0.061116783305249986,0.0022439274920284234,0.17269165602226325,-0.01269302464104124,-0.018120386680442295,-0.05979386434723293,-0.0018007133735832802,80,0
-0.6612534350368259,-0.04193373395993666,0.49270433991347634,-0.5764741127591723,-0.10483128594895894,-0.2945416854648662,0.19873570264819554,0.4029120407249794,0.10539091098305692,-0.17974838096392426,-0.08123974254387357,-0.08136707379515688,0.0009066269349987219,0.1700197736020725,-0.025849594439242597,-0.005133529727389429,-0.060965815734091704,-0.008061881649168998,70,0
-0.6275015621088273,-0.06717264824768299,-0.22249026664596294,-0.5197158325660701,-0.10220680367969351,-0.28879092780886767,0.1928396886599143,0.40207745256824867,0.10233886200137272,-0.18408130606187703,-0.06602948792450053,-0.08771632285772789,-0.007667055152979711,0.16850095366147108,-0.01912203858638585,-0.014340160410020468,-0.07302256746729988,0.0023290141326919945,80,0
-0.6178483625643892,-0.08635881861371107,-0.6810921616659358,-0.4787056044252983,-0.1059505711070105,-0.28770818574313206,0.1998409124548945,0.3898940226398489,0.10265145823676872,-0.17398519300648546,-0.059544695681122195,-0.08701275689310907,-0.014254101035404686,0.16920351856798307,-0.031587670462238204,-0.025100861437065483,-0.07925427835953823,0.00863004328781358,70,0
-0.6385014815324462,-0.1015645350609786,-0.5524983708883301,-0.46121849855262737,-0.10459190341907519,-0.28609933965776135,0.20251202302503798,0.38582292564818177,0.10928716371064305,-0.16856752510944614,-0.04977658857070975,-0.09254572681122537,-0.011531789162846053,0.18113198987035556,-0.040515777454714956,-0.024177615144662705,-0.10125412104171373,0.023849334322275508,80,0
-0.6709656514042508,-0.11536918075546351,-0.29385359508190767,-0.44683813217966817,-0.11001507546764605,-0.2863060096327535,0.20554908192849836,0.3844613849225245,0.11366438097028482,-0.16123392951660015,-0.04711719214194252,-0.09899097357261509,-0.00903745461911403,0.19260581161239093,-0.03902930013699573,-0.012987310727950674,-0.1160738128102533,0.04486509874518354,80,0
-0.6834932852054214,-0.1314889878588791,-0.5291795362266026,-0.4139441349760972,-0.10974951075774189,-0.2822572441665472,0.20903484532567665,0.3748616975943822,0.11450293378870602,-0.16608506097411563,-0.034865417141243644,-0.09330935042354586,-0.010238288138879913,0.18124149465996395,-0.04542700741878383,-0.01597245879189299,-0.13435120760539723,0.047928754218527436,100,0
-0.704500761278138,-0.13190048461443202,-0.5613457232343055,-0.39059782644550534,-0.113639804188316,-0.27916876418673175,0.21570229829975424,0.3609913012613685,0.11987893936922768,-0.15567557565552084,-0.03593671806769618,-0.08894036826512,-0.006540941148817307,0.17911716788024218,-0.04439280290136921,-0.03076277872089453,-0.12800341863430997,0.052683853777309594,90,0
-0.7332243810123072,-0.129272309566804,-0.4360463889013173,-0.3806662682142841,-0.11620511927063602,-0.2679579335904024,0.21199702118836067,0.35007210828160723,0.12073898914054333,-0.15315671562689032,-0.03645400878839157,-0.07932937863045679,-0.006902053012537429,0.1795381967648705,-0.042631374572522,-0.04213997092807473,-0.11839181564962045,0.06319467589703485,100,10
-0.7461451866340761,-0.1278157803408462,-0.4289787036110006,-0.3670453123416857,-0.11178261768104363,-0.2581611913840344,0.21278548654191995,0.3359926892857842,0.12180347069739589,-0.14749199849382721,-0.037254087049589796,-0.06758324188569378,-0.011340109756953497,0.17805802883018826,-0.045490855360239474,-0.05841106809094318,-0.1139343670801557,0.06621655593868067,90,0
-0.7567746631643382,-0.13679610974732093,-0.5630375459917236,-0.3449230431737795,-0.1061875828108693,-0.24682448189428974,0.21480840909907856,0.3188822941276424,0.1184723603131687,-0.14524185754996402,-0.03550208697024455,-0.05719981201784891,-0.01990212125423802,0.17751913859970725,-0.05157634450680119,-0.06745262116944321,-0.10802220391289426,0.0691604216051632,110,0
-0.8317557446767,-0.11694807528139099,0.6374637995439718,-0.3747740207077766,-0.10816003852416534,-0.23319833772774856,0.21392832410319224,0.306363865012849,0.1291312679155246,-0.14271736215892544,-0.033073254428041425,-0.041853186405574595,-0.014837745201250417,0.18011011580951067,-0.06003349934793278,-0.07830709177065885,-0.10430038071912053,0.07053119146796454,90,10
-0.8124580760257588,-0.1495585538998486,-0.2872057963800854,-0.32766888603220407,-0.09745446062467232,-0.2244244935897731,0.21550176756996234,0.2899803228904442,0.11870510068780987,-0.1419992869483423,-0.028342156842233797,-0.03568372023713994,-0.022169870236539255,0.17502585580206212,-0.061823900855889444,-0.08610528712318179,-0.09289294093728079,0.06890309317541184,100,0
-0.8364152405060488,-0.1609553603073426,-0.03263721483847202,-0.3198724846288003,-0.09085172531624101,-0.21187263167406414,0.21676690368551746,0.27576249697012606,0.12089350928564975,-0.1475513477860451,-0.01967314475096617,-0.020921175517074685,-0.033942423358196895,0.17234847100838682,-0.0620494603750701,-0.0892803283397494,-0.08405223753142375,0.07217911238714517,100,10
-0.8667602313899411,-0.16363563093839406,0.21422018161682124,-0.30474174273732413,-0.09494080871979314,-0.22874991725713345,0.19612300833806873,0.242989501080461,0.11208058826442908,-0.13157622016296727,-0.005301110993333163,-0.009304702634960426,-0.03965410715895597,0.175241609261462,-0.055489177960865575,-0.09489527398743731,-0.08467673673337169,0.07182823142394958,110,0
-0.8493220002021784,-0.19748699547235796,-0.6078518766826031,-0.2558924407633779,-0.08897669457972002,-0.25181478034851196,0.17640889815607616,0.2123991766953238,0.09778318580475145,-0.12193913215955403,0.006274217680087496,-0.0019620968164964195,-0.04637046584148678,0.17777266002314407,-0.05108236081819487,-0.10580075894548836,-0.08898796245025872,0.0802163816732763,100,10
-0.8656660978550402,-0.2139573059902101,-0.5792150783483675,-0.2326998786952067,-0.08689220761500667,-0.27255291158960393,0.1571369471880031,0.1840714332192891,0.08685797391568456,-0.1106433523832044,0.013188144985769357,0.007964972493228677,-0.05555263353136321,0.1755382409462184,-0.045487485507844844,-0.1178609809588881,-0.0917477276781281,0.08167744337337308,90,10
-0.8806533763511429,-0.2357010461252815,-0.6753928366098272,-0.20868064727836158,-0.0814871884337206,-0.2956176384975075,0.1410061955572811,0.1540553771474798,0.0733501375706626,-0.1073629861856099,0.021084037772457286,0.018390499535311577,-0.05963671950959821,0.16321618860522805,-0.03508621569574251,-0.12617596867713474,-0.09941631286453477,0.08561621361221128,90,10
-0.9507831529123922,-0.21905194927076685,0.5665716959967482,-0.22801158803663168,-0.0829531971228932,-0.3120472022322683,0.11875763434297831,0.12867002621347917,0.0708655672753847,-0.09122788411306607,0.030108513962709832,0.02537284916704207,-0.05923474645076143,0.1665640412006783,-0.03183952296861321,-0.12288636193621451,-0.1145365141283774,0.0920237962064282,180,10
-0.9469372381426627,-0.2513242590754508,0.20652142178813077,-0.1957163099142742,-0.07656717024133729,-0.33752531834574695,0.10327439816588568,0.0998178526468398,0.06007307151039965,-0.08037331532538232,0.03744944970514696,0.03676551996624144,-0.06139393982947005,0.1680797370357622,-0.01857308837339889,-0.126858291806629,-0.12031970025014269,0.10326938385267777,140,0
-0.9056190908830277,-0.29877469727745976,-0.6110050886251904,-0.1892913594325185,-0.06870933232837956,-0.3351382593452495,0.10079179028433698,0.0950510143566566,0.051272450829975114,-0.09507810472758557,0.024907955271954097,0.06721186812770774,-0.07205126269692327,0.17263781724057636,-0.01366655403222821,-0.13459160171492046,-0.10994271751922197,0.11518446249841932,100,10
-0.9227846942903188,-0.29980983647576137,-0.04894164408329446,-0.22334962984119608,-0.05673752119664382,-0.32020582401543074,0.09150550851438449,0.08671844700471487,0.03908138550335053,-0.09486098565438299,0.02057745700004499,0.07905435178397847,-0.06732286776001034,0.16811330797296234,-0.01713577260362448,-0.12062929440811139,-0.11204273412634082,0.11509277374675135,110,20
-0.927879090317471,-0.3101373007687692,-0.09350178250213817,-0.2427846737328199,-0.04598764172766596,-0.3103444622960489,0.07519534065985356,0.09268434972315986,0.023668295074416038,-0.08137739346887388,0.025993400919384856,0.08119186066526077,-0.06982525436425457,0.1641306813640827,-0.019335583220177647,-0.10319054905798991,-0.12565928286906608,0.11624253067933144,340,20
-1.0143350790497516,-0.9005290306957211,-0.15114670826110005,-0.383991195069349,0.05262641382925805,-0.275285096015201,-0.2125400019748453,0.45289957655460605,0.040251990982362526,0.09939349296417613,0.04543177309763242,-0.08847637219299027,0.03997624403695719,0.04644689533633652,0.020251993750621547,-0.060114946994305224,0.047010580587137356,0.06279466035348893,40,0
-1.0560385682516698,-0.8812810621710535,0.643801910180146,-0.40134438198893563,0.04948497822960922,-0.3110646465491144,-0.23253538079723524,0.44313962355600434,0.048756512805547325,0.09449671184905621,0.04411209252034255,-0.09531953684977043,0.04168592544489495,0.03864083679792707,0.02257045242687682,-0.053780632663286934,0.04406596436717166,0.06170084210997265,20,0
-1.0222738605506798,-0.9083357076326383,-0.3432142132306067,-0.38651530782937127,0.054767998188505945,-0.31001934528024966,-0.2290593528881612,0.4350580793269606,0.03683590462755859,0.09173201815076448,0.04920718832364971,-0.09255388770051468,0.035529848669141315,0.03648221297093478,0.026915584091003315,-0.06706721619702696,0.0398922880434859,0.05343323214235453,30,0
-1.0529392347588968,-0.8899784833160984,0.4548901301215541,-0.4200545254133691,0.05009757977472399,-0.2978559373482192,-0.23562380854680165,0.43460556685114127,0.03258830166652281,0.08955080707639114,0.0472012206407055,-0.09419075058647089,0.032231141733854,0.03748620181787595,0.03476266297182219,-0.06500915555445864,0.03273567347264351,0.05204923491201136,30,0
-1.0152606578507448,-0.9178688512224022,-0.6273226737257557,-0.3940754504999502,0.04478223573357734,-0.2930123222541913,-0.24042239747017305,0.4296629426665614,0.014829775455635952,0.09019624949464568,0.045205878866581395,-0.09773380468848203,0.02792927581017145,0.03565927228934394,0.032071659944388105,-0.07216668767096407,0.040078288169975475,0.048335300477192936,40,0
